업종명,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,업태명
일반음식점,동인분식,서울특별시 은평구 통일로75길 5 (대조동),서울특별시 은평구 대조동 187-44,23.32,02- 383-7912,분식
일반음식점,불광가마솥 흑염소 보양탕 전문,,서울특별시 은평구 불광동 281-104 (지상1층),114.89,,한식
일반음식점,씨푸드,"서울특별시 은평구 통일로65길 10-8, 1층 (대조동)",서울특별시 은평구 대조동 15-10 1층,11.9,,일식
일반음식점,골목집,"서울특별시 은평구 증산로 401-4 (신사동, 지상1,2층)","서울특별시 은평구 신사동 335-10 지상1,2층",177.67,,한식
일반음식점,콩아리 응암점,"서울특별시 은평구 은평로 135 (응암동, 지상1층)",서울특별시 은평구 응암동 87-12 지상1층,108.39,,한식
일반음식점,국수집,"서울특별시 은평구 서오릉로 183, 지상1층 (구산동)",서울특별시 은평구 구산동 199-2 지상1층,51.59,02- 352-0699,기타
일반음식점,맛있는 한끼,"서울특별시 은평구 연서로17길 46-1 (갈현동, 외 1필지(1층))",서울특별시 은평구 갈현동 497-13 외 1필지 1층),60,,일식
일반음식점,실내포장마차,"서울특별시 은평구 응암로22길 3-8, 1층 (응암동)",서울특별시 은평구 응암동 427-137 1층,66.4,,한식
일반음식점,홍어나라,"서울특별시 은평구 응암로12길 28, 1층 (응암동)",서울특별시 은평구 응암동 752-1 1층,19.25,02  - 375-3010,한식
일반음식점,통큰족발,"서울특별시 은평구 불광로 7, 은평메디컬센터 1층 5호 (대조동)",서울특별시 은평구 대조동 25-6 은평메디컬센터 5호,14.5,02- 384-8002,한식
일반음식점,옛날팥죽,"서울특별시 은평구 연서로32길 7, 1층 (불광동)",서울특별시 은평구 불광동 342-6 1층,28.31,,분식
일반음식점,청진동 해장국,"서울특별시 은평구 은평로3길 3, 1층 (신사동)",서울특별시 은평구 신사동 2-3 1층,79.6,,한식
일반음식점,태백산생고기,서울특별시 은평구 연서로 230-4 (대조동),서울특별시 은평구 대조동 185-40,18.55,02- 389-3562,한식
일반음식점,봉구 비어,서울특별시 은평구 불광로 16-12 (대조동),서울특별시 은평구 대조동 14-136,42.5,02- 355-1016,한식
일반음식점,디빠빠키친,"서울특별시 은평구 은평로 57, 2층 (신사동)",서울특별시 은평구 신사동 2-19 2층,60.32,02- 383-1656,경양식
일반음식점,만강,"서울특별시 은평구 서오릉로 150, 2층 (갈현동)",서울특별시 은평구 갈현동 465-23 2층,134.96,02- 355-8866,기타
일반음식점,왕가네곱창,"서울특별시 은평구 응암로14길 3 (응암동, 1층)",서울특별시 은평구 응암동 354-9 1층,43.07,02- 372-5461,한식
일반음식점,솥뚜껑 삼겹살공원,"서울특별시 은평구 진흥로 45-1 (역촌동, (지상1층,2층))","서울특별시 은평구 역촌동 42-39 (지상1층,2층)",112.42,,호프/통닭
일반음식점,느낌,"서울특별시 은평구 통일로83길 13, 지하1층 (갈현동)",서울특별시 은평구 갈현동 403-20 지하1층,59.58,,까페
일반음식점,오광참치,"서울특별시 은평구 갈현로36길 20, 2층 (갈현동)",서울특별시 은평구 갈현동 405-1 2층,88.72,,일식
일반음식점,통나무집,"서울특별시 은평구 진흥로19길 6, 1~3층 (불광동)",서울특별시 은평구 불광동 630-46 1~3층,246.9,02- 382-6626,한식
일반음식점,도원,"서울특별시 은평구 통일로 689, 1층 (녹번동)",서울특별시 은평구 녹번동 116-4,165,02- 353-1544,중국식
일반음식점,돈사랑,"서울특별시 은평구 연서로29길 11-7, 1층 (갈현동)",서울특별시 은평구 갈현동 455-2 1층,61,,한식
일반음식점,킹콩 부대찌개,"서울특별시 은평구 녹번로 8, 101호 (녹번동)",서울특별시 은평구 녹번동 83-51 101호,87,02- 353-8854,통닭(치킨)
일반음식점,화닭 숯불 닭갈비,"서울특별시 은평구 연서로 124, 1층 (역촌동)",서울특별시 은평구 역촌동 7-13,59.08,02- 383-2959,한식
일반음식점,노군꼬치,"서울특별시 은평구 연서로29길 24, 1층 (갈현동)",서울특별시 은평구 갈현동 431-5 1층,49,,한식
일반음식점,은평 왕 돈가스,"서울특별시 은평구 은평로12길 7-9, 1층 105호 (응암동)",서울특별시 은평구 응암동 96-41 1층 105호,35,02- 351-4087,경양식
일반음식점,별별꺼리,"서울특별시 은평구 연서로18길 3-1, 1층 (대조동)",서울특별시 은평구 대조동 223-23 1층,16.5,02  -383 -8574,분식
일반음식점,황가네,"서울특별시 은평구 연서로10길 5, 1층 (역촌동)",서울특별시 은평구 역촌동 8-48 1층,50.2,02- 352-3444,기타
일반음식점,참새방앗간,"서울특별시 은평구 증산서길 129, 1층 105호 (증산동)",서울특별시 은평구 증산동 193-19 성신건업 1층 105호,32,02- 303-7726,한식
일반음식점,을지로골뱅이,"서울특별시 은평구 증산로15길 21-1, 1층 (증산동)",서울특별시 은평구 증산동 157-4 1층,30,,기타
일반음식점,현대함바,"서울특별시 은평구 역말로 129, 1층 (대조동)",서울특별시 은평구 대조동 172-98 1층,91.59,02- 376-1430,한식
일반음식점,아띠,"서울특별시 은평구 진흥로15길 26, 1층 (불광동)",서울특별시 은평구 불광동 603-5 1층,24,02- 356-3542,한식
일반음식점,맛지고(Mattgigo),"서울특별시 은평구 응암로9길 18 (응암동, 1층)",서울특별시 은평구 응암동 592-34 1층,58.5,02- 307-5760,한식
일반음식점,진국수,"서울특별시 은평구 연서로 247 (불광동, 1,2층)","서울특별시 은평구 불광동 310-273 1,2층",49.7,,분식
일반음식점,남도간이 횟집,"서울특별시 은평구 응암로22길 13-1, 1층 (응암동)",서울특별시 은평구 응암동 427-69 1층,21.24,02- 357-0804,기타
일반음식점,개성 찹쌀순대 해장국,"서울특별시 은평구 응암로 207 (응암동, 지상1층)",서울특별시 은평구 응암동 577-45 지상1층,74.8,,통닭(치킨)
일반음식점,낙원,"서울특별시 은평구 서오릉로8길 34, 1층 (대조동)",서울특별시 은평구 대조동 33-64 1층,28,,한식
일반음식점,가정식백반,"서울특별시 은평구 갈현로 73 (역촌동, 1층)",서울특별시 은평구 역촌동 70-16 1층,23.97,02- 389-5462,한식
일반음식점,미아리우동집,"서울특별시 은평구 서오릉로 150, 지상1층 102호 (갈현동)",서울특별시 은평구 갈현동 465-23 지상1층 102호,49.6,,분식
일반음식점,원,서울특별시 은평구 불광로 46 (불광동),서울특별시 은평구 불광동 281-59,38.5,,호프/통닭
일반음식점,분식힐,"서울특별시 은평구 연서로48길 11 (진관동, 제각말514동1층104호)",서울특별시 은평구 진관동 155 제각말514동1층104호,30,02- 388-7618,분식
일반음식점,장우동,"서울특별시 은평구 불광로18길 10, 1층 (불광동)",서울특별시 은평구 불광동 189 1층,14.97,,한식
일반음식점,김밥나라,"서울특별시 은평구 은평로 162, 1층 (응암동)",서울특별시 은평구 응암동 96-21 1층,45.99,02- 355-3377,한식
일반음식점,pho358(포358),"서울특별시 은평구 은평로 91 (응암동, 씨제이드림시티 B동 101,102호)","서울특별시 은평구 응암동 91-7 씨제이드림시티 B동 101,102호",58.8,,기타
일반음식점,배여사 보쌈삼합빈대떡,"서울특별시 은평구 통일로85길 4, 1층 (갈현동)",서울특별시 은평구 갈현동 393-11 1층,68.04,02- 387-5112,한식
일반음식점,정든맛집,"서울특별시 은평구 응암로22길 17 (응암동, 1층)",서울특별시 은평구 응암동 419-122 1층,43.7,,한식
일반음식점,진김밥,"서울특별시 은평구 연서로 130-1, 1층 (역촌동)",서울특별시 은평구 역촌동 1-46 1층,9.56,02- 354-7336,분식
일반음식점,백호식당,"서울특별시 은평구 통일로83길 23, 1층 (갈현동)",서울특별시 은평구 갈현동 430-17 1층,30.96,02- 352-1290,한식
일반음식점,들꽃,"서울특별시 은평구 대서문길 13, 1층 (진관동)",서울특별시 은평구 진관동 279-80 1층,142.14,,기타
일반음식점,아리산채,"서울특별시 은평구 수색로 217-1, 107,108호 (증산동)","서울특별시 은평구 증산동 223-28 107,1호",128.31,,중국식
일반음식점,옛날빈대떡,"서울특별시 은평구 응암로9길 7-1, 1층 (응암동)",서울특별시 은평구 응암동 595-57 1층,30.87,02- 302-0309,한식
일반음식점,BHC치킨 응암점,"서울특별시 은평구 응암로11길 9, 1층 (응암동)",서울특별시 은평구 응암동 597-9 1층,21.28,,통닭(치킨)
일반음식점,(주)섬진강 참숯 민물장어,"서울특별시 은평구 진흥로 105-4, 1층 (역촌동)",서울특별시 은평구 역촌동 16-3 1층,106.62,,기타
일반음식점,진이네 오감만족,"서울특별시 은평구 은평로14길 4, 지상1층 (응암동)",서울특별시 은평구 응암동 81-209 (지상1층),42.4,02- 356-3673,한식
일반음식점,부칸산837,"서울특별시 은평구 대서문길 45-14, 1,2층 (진관동)",서울특별시 은평구 진관동 266-18,90,,기타
일반음식점,섬진강추어탕,서울특별시 은평구 연서로34길 8 (불광동),서울특별시 은평구 불광동 212-7 1층,19.44,02- 353-3692,기타
일반음식점,오는정,"서울특별시 은평구 진관3로 37, 1층 119호,120호 (진관동)","서울특별시 은평구 진관동 67-1 은평구 뉴타운2지구 에코테라스 119호,120호",119.2,02- 382-9992,한식
일반음식점,남도바다,"서울특별시 은평구 연서로28길 16, 1층 (대조동)",서울특별시 은평구 대조동 196-1 1층,77.9,,한식
일반음식점,스시누리,"서울특별시 은평구 통일로 863-23, 2층 (갈현동)",서울특별시 은평구 갈현동 402-2 2층,93.6,,일식
일반음식점,이모네 곱창,"서울특별시 은평구 연서로 207, 1층 (갈현동)",서울특별시 은평구 갈현동 460-14 1층,42.97,,한식
일반음식점,뺑덕어멈,"서울특별시 은평구 증산서길 114 (증산동, 1층)",서울특별시 은평구 증산동 166-7 1층,28.97,,기타
일반음식점,갤러리카페보라식당,"서울특별시 은평구 대서문길 15-3 (진관동,(1,2층))","서울특별시 은평구 진관동 279-35 (1,2층)",164.85,02- 357-9149,한식
일반음식점,용두동 쭈꾸미 전문점,"서울특별시 은평구 역말로 34-1, 지상1층 (역촌동)",서울특별시 은평구 역촌동 59-48,22.4,,한식
일반음식점,응암비비큐 2호점,서울특별시 은평구 가좌로 178 (응암동),서울특별시 은평구 응암동 674-12,36.66,02- 303-0628,통닭(치킨)
일반음식점,Cafe M's(카페엠스),"서울특별시 은평구 연서로27길 15, 2층 (갈현동)",서울특별시 은평구 갈현동 483-2 2층,23.69,02- 353-1656,경양식
일반음식점,둘둘치킨,"서울특별시 은평구 서오릉로 187, 1층 (구산동)",서울특별시 은평구 구산동 199-3 1층,48,,한식
일반음식점,연신네 맷돌빈대떡,"서울특별시 은평구 연서로29길 22-22, 1층 (갈현동)",서울특별시 은평구 갈현동 401-1 1층,61.53,02  -352 -0402,한식
일반음식점,증산횟집,"서울특별시 은평구 증산서길 107, 1층 (증산동)",서울특별시 은평구 증산동 189-3 1층,53.19,02  -813 -6739,일식
일반음식점,꼬레랑 옛날통닭,"서울특별시 은평구 진관1로 21-9 (진관동, (은평뉴타운박석고개상가 108호))",서울특별시 은평구 진관동 101 (은평뉴타운박석고개상가 108호),21,02- 354-7773,기타
일반음식점,불광 생선구이,서울특별시 은평구 통일로66길 4-15 (불광동),서울특별시 은평구 불광동 281-161 거암빌리지 1층,45,,분식
일반음식점,국수 일품,"서울특별시 은평구 연서로32길 9, 1층 (불광동)",서울특별시 은평구 불광동 340-3 1층,20.13,,분식
일반음식점,벌교맛집,"서울특별시 은평구 연서로13길 5, 1층 (구산동)",서울특별시 은평구 구산동 21-3 1층,60,02  -353 -5884,경양식
일반음식점,유소사,"서울특별시 은평구 연서로27길 20-9 (갈현동, 1층)",서울특별시 은평구 갈현동 452-8 1층,32.72,02  -385 -5486,기타
일반음식점,횟집 울릉도,"서울특별시 은평구 서오릉로 29-4, 1층 101호 (녹번동)",서울특별시 은평구 녹번동 154-30 1층 101호,109.98,02  -356 -8898,호프/통닭
일반음식점,와사비,"서울특별시 은평구 연서로27길 8-5, 1층 (갈현동)",서울특별시 은평구 갈현동 455-8 1층,68.01,02- 385-0888,한식
일반음식점,갈현동할머니떡?이,"서울특별시 은평구 진관3로 67 (진관동,(은평뉴타운 911동104호, 1층))","서울특별시 은평구 진관동 22 (은평뉴타운 911동104호, 1층)",23.4,02- 385-1638,분식
일반음식점,윤(尹),"서울특별시 은평구 증산로15길 44, 1층 (신사동)",서울특별시 은평구 신사동 346-6 (1층),30,,분식
일반음식점,빠사시,"서울특별시 은평구 통일로72길 3, 1층 (불광동)",서울특별시 은평구 불광동 290-24 1층,27.07,02- 355-8892,분식
일반음식점,행운가 맛집,"서울특별시 은평구 수색로 297, 1층 (수색동)",서울특별시 은평구 수색동 379-6 1층,81,,한식
일반음식점,꼼주락,"서울특별시 은평구 불광천길 414, 1층 (응암동)",서울특별시 은평구 응암동 583-32,86.62,02- 373-9234,한식
일반음식점,금문,"서울특별시 은평구 통일로73길 13, 1층 (대조동)",서울특별시 은평구 대조동 191-27,56.93,02-3157-8881,중국식
일반음식점,마쯔,"서울특별시 은평구 갈현로 10-8, 1층 (신사동)",서울특별시 은평구 신사동 20-18,69.3,,호프/통닭
일반음식점,영양족발 보쌈,"서울특별시 은평구 연서로 207, 1층 (갈현동)",서울특별시 은평구 갈현동 460-14,42.9,,한식
일반음식점,가장 맛있는 족발,"서울특별시 은평구 응암로13길 27, 1층 (응암동)",서울특별시 은평구 응암동 592-72,68.06,,한식
일반음식점,프라임인 서울호텔,"서울특별시 은평구 통일로 816, 2층 (불광동)",서울특별시 은평구 불광동 302-13,90,02-3157-8000,경양식
일반음식점,삼정족발,"서울특별시 은평구 연서로 337, 1층 (불광동)",서울특별시 은평구 불광동 89-3 1층,26.69,,기타
일반음식점,가나안농원,"서울특별시 은평구 통일로66길 8 (불광동, 2층)",서울특별시 은평구 불광동 281-136 2층,146.12,02- 359-5272,한식
