업종명,업소명,소재지(도로명),소재지(지번),영업자시작일,업태명
일반음식점,미인김밥,"서울특별시 동대문구 장한로22길 20-4, 1층 (장안동)",서울특별시 동대문구 장안동 346-14 ,2022-05-06,한식
일반음식점,올되다 농장,"서울특별시 동대문구 장한로 137, 2층 (장안동)",서울특별시 동대문구 장안동 307-4 ,2022-05-06,기타
일반음식점,착한포차3,"서울특별시 동대문구 회기로21길 6, 제1층 (회기동)",서울특별시 동대문구 회기동 45-77 ,2022-05-09,기타
일반음식점,장안만두쟁이,"서울특별시 동대문구 장한로27가길 37, 상가동 101호 (장안동, 동대문더퍼스트데시앙)",서울특별시 동대문구 장안동 587 동대문더퍼스트데시앙 ,2022-05-09,한식
일반음식점,명가,"서울특별시 동대문구 이문로 174, 3층 (이문동)",서울특별시 동대문구 이문동 255-260 ,2022-05-11,한식
일반음식점,데이디너,"서울특별시 동대문구 전농로 104, 1층 (답십리동)",서울특별시 동대문구 답십리동 94-8 ,2022-05-11,기타
일반음식점,마드리짬뽕,"서울특별시 동대문구 안암로 80-1, 2층 (제기동)",서울특별시 동대문구 제기동 1152-7 ,2022-05-11,중국식
일반음식점,디저트39 외대점,"서울특별시 동대문구 휘경로 13, 1,2층 (이문동)",서울특별시 동대문구 이문동 305-2 ,2022-05-11,기타
일반음식점,강원음식점,"서울특별시 동대문구 고산자로38길 20, 1층 (제기동)",서울특별시 동대문구 제기동 992-29 ,2022-05-12,한식
일반음식점,상두야 족발먹자,"서울특별시 동대문구 답십리로66길 95, 진주빌딩 지하1층 (장안동)",서울특별시 동대문구 장안동 394-11 진주빌딩 ,2022-05-12,기타
일반음식점,알고커피(ALGO COFFEE),"서울특별시 동대문구 경희대로6길 5, 지하1층,지상1층 (회기동)",서울특별시 동대문구 회기동 3-76 ,2022-05-13,기타
일반음식점,태양식품,"서울특별시 동대문구 한천로4길 13-2, 1층 (장안동)",서울특별시 동대문구 장안동 410-9 ,2022-05-13,한식
일반음식점,팟타이킹 sg35asia,"서울특별시 동대문구 전농로11길 59, 1층 2호 (답십리동, 코지스페이스)",서울특별시 동대문구 답십리동 242-1 코지스페이스 ,2022-05-13,기타
일반음식점,일설건강 일설가든,"서울특별시 동대문구 경희대로3길 6, 3층 (회기동)",서울특별시 동대문구 회기동 42-6 ,2022-05-13,기타
일반음식점,나나꼬치튀김,"서울특별시 동대문구 경희대로4길 33, 1층 (회기동)",서울특별시 동대문구 회기동 3-45 ,2022-05-17,기타
일반음식점,우리한식부페식당,"서울특별시 동대문구 장한로5길 41, 1층 (장안동)",서울특별시 동대문구 장안동 403-7 ,2022-05-17,뷔페식
일반음식점,교센,"서울특별시 동대문구 경희대로1가길 5, 2층 (회기동)",서울특별시 동대문구 회기동 107-13 ,2022-05-17,일식
일반음식점,취세가필,"서울특별시 동대문구 고산자로56길 67, 1층 (제기동)",서울특별시 동대문구 제기동 1144-53 ,2022-05-19,기타
일반음식점,밍글베이커리,"서울특별시 동대문구 황물로1길 40, 1층 (답십리동)",서울특별시 동대문구 답십리동 467-35 ,2022-05-19,기타
일반음식점,룩스신 Lux-xhin,"서울특별시 동대문구 장한로25길 18, 1층 (장안동)",서울특별시 동대문구 장안동 370-10 ,2022-05-20,기타
일반음식점,부라더키친 동대문구점,"서울특별시 동대문구 제기로 11, 2층 (제기동)",서울특별시 동대문구 제기동 138-19 ,2022-05-20,횟집
일반음식점,본죽비빔밥 전농뉴타운점,"서울특별시 동대문구 답십리로 77, 1층 (전농동)",서울특별시 동대문구 전농동 652-1 ,2022-05-20,기타
일반음식점,서울왕도숯불갈비,서울특별시 동대문구 약령시로 122-3 (제기동),서울특별시 동대문구 제기동 438-10 ,2022-05-23,한식
일반음식점,장춘족발,"서울특별시 동대문구 휘경로3길 6, 1층 (이문동)",서울특별시 동대문구 이문동 363-9 ,2022-05-23,기타
일반음식점,우애돈카츠,"서울특별시 동대문구 경희대로1가길 8, 스페이스 플러스 1층 (회기동)",서울특별시 동대문구 회기동 42-60 스페이스 플러스 ,2022-05-23,경양식
일반음식점,캘리포니아도넛클럽 장안점,"서울특별시 동대문구 장한로 105, 1층 104호 (장안동, 장안 NEW CITY)",서울특별시 동대문구 장안동 372-5 장안 NEW CITY ,2022-05-24,기타
일반음식점,달포차,"서울특별시 동대문구 장한로31길 36, 1층 (장안동)",서울특별시 동대문구 장안동 289-33 ,2022-05-24,한식
일반음식점,진주돈까스,"서울특별시 동대문구 망우로18가길 61-1, 1층 (휘경동)",서울특별시 동대문구 휘경동 286-108 ,2022-05-30,경양식
일반음식점,카페 노드,"서울특별시 동대문구 왕산로43가길 27, 1층 (청량리동)",서울특별시 동대문구 청량리동 42-10 ,2022-05-30,기타
일반음식점,9+,"서울특별시 동대문구 경희대로3길 14, 지하1층 (회기동)",서울특별시 동대문구 회기동 42-11 ,2022-06-17,기타
일반음식점,파스타딜리 회기이문점,"서울특별시 동대문구 이문로 90, 1층 (이문동)",서울특별시 동대문구 이문동 327-8 ,2022-06-02,경양식
일반음식점,골목포차,"서울특별시 동대문구 회기로8길 48, 강씨댁 2층 (청량리동)",서울특별시 동대문구 청량리동 205-713 강씨댁 ,2022-06-02,정종/대포집/소주방
일반음식점,배봉도야지,"서울특별시 동대문구 사가정로 206, 1층 (장안동)",서울특별시 동대문구 장안동 107-12 ,2022-06-03,한식
일반음식점,30년전통춘천닭갈비,"서울특별시 동대문구 한천로14길 70, 1층 (장안동)",서울특별시 동대문구 장안동 428-2 ,2022-06-03,한식
일반음식점,부안식당,서울특별시 동대문구 제기로20길 43 (제기동),서울특별시 동대문구 제기동 341 ,2022-06-07,한식
일반음식점,쇼후,"서울특별시 동대문구 회기로12나길 7, 1층 101호 (회기동)",서울특별시 동대문구 회기동 103-150 ,2022-06-08,중국식
일반음식점,크로플로(장안점),"서울특별시 동대문구 천호대로91길 54, 1층 (장안동)",서울특별시 동대문구 장안동 443-7 ,2022-06-08,기타
일반음식점,진주포차,서울특별시 동대문구 서울시립대로 59-1 (전농동),서울특별시 동대문구 전농동 497-75 ,2022-06-13,한식
일반음식점,황금코다리,"서울특별시 동대문구 망우로21길 52, 1층 103호 (휘경동)",서울특별시 동대문구 휘경동 192-5 ,2022-06-13,기타
일반음식점,딩동쿡,"서울특별시 동대문구 전농로 129-1, 1층 (전농동)",서울특별시 동대문구 전농동 295-142 ,2022-06-14,한식
일반음식점,(주)베트남태양,"서울특별시 동대문구 휘경로5길 3, 2층 (이문동)",서울특별시 동대문구 이문동 304-20 ,2022-06-16,기타
일반음식점,시에로시네마 CieloCinema,서울특별시 동대문구 서울시립대로 80-1 (전농동),서울특별시 동대문구 전농동 530-82 ,2022-06-16,기타
일반음식점,퀸라이브라틴바,"서울특별시 동대문구 천호대로 451, 지하1층 (장안동)",서울특별시 동대문구 장안동 466-9 ,2022-06-17,기타
일반음식점,뽀글뽀글,"서울특별시 동대문구 제기로 69, 1층 (청량리동)",서울특별시 동대문구 청량리동 520-60 ,2022-06-17,한식
일반음식점,모찌가,"서울특별시 동대문구 장한로32길 27, 1층 109호 (장안동, 삼성그린아파트)",서울특별시 동대문구 장안동 326-10 삼성그린아파트 ,2022-06-20,기타
일반음식점,갓맥 답십리점,"서울특별시 동대문구 황물로 65-14, 1층 (답십리동)",서울특별시 동대문구 답십리동 469-2 ,2022-06-21,기타
일반음식점,호식이두마리치킨 장안1호점,"서울특별시 동대문구 답십리로66길 81, 1층 109호 (장안동, 로얄연립)",서울특별시 동대문구 장안동 393-1 로얄연립 ,2022-06-22,호프/통닭
일반음식점,문83,"서울특별시 동대문구 천호대로83길 3, 10층 (장안동)",서울특별시 동대문구 장안동 417-5 ,2022-06-23,경양식
일반음식점,(주)은정푸드,"서울특별시 동대문구 홍릉로 75, 2층 (청량리동)",서울특별시 동대문구 청량리동 520-2 ,2022-06-23,한식
일반음식점,주식회사 멘부리,"서울특별시 동대문구 제기로2길 23, 1층 102호 (제기동)",서울특별시 동대문구 제기동 67-382 ,2022-06-24,일식
일반음식점,짜글이잘하는집 동대문외대점,"서울특별시 동대문구 이문로 166, 캠퍼스빌 101호 (이문동)",서울특별시 동대문구 이문동 255-190 캠퍼스빌 ,2022-06-24,한식
일반음식점,경아식당,서울특별시 동대문구 왕산로33길 31 (제기동),서울특별시 동대문구 제기동 636-2 ,2022-06-27,한식
일반음식점,버거운버거 서울경희대점,"서울특별시 동대문구 천장산로7길 56, 1층 (이문동)",서울특별시 동대문구 이문동 264-407 ,2022-06-28,기타
일반음식점,자금성,"서울특별시 동대문구 왕산로 52, 101동 106호 (용두동, 신설동역대우아이빌)",서울특별시 동대문구 용두동 236-1 신설동역대우아이빌 ,2022-06-28,중국식
일반음식점,안암아줌마치킨 경희대점,"서울특별시 동대문구 회기로21길 4, 2층 (회기동)",서울특별시 동대문구 회기동 45-76 ,2022-06-28,호프/통닭
일반음식점,레이지코지,"서울특별시 동대문구 한천로 121-5, 1층 (답십리동)",서울특별시 동대문구 답십리동 737 ,2022-06-29,기타
일반음식점,푸드딜리버리 동대문구점,"서울특별시 동대문구 전농로11길 59, 4층 10호 (답십리동, 코지스페이스)",서울특별시 동대문구 답십리동 242-1 코지스페이스 ,2022-06-30,한식
일반음식점,케이크케이크(K′크 CAKE),"서울특별시 동대문구 전농로 23, 1층 (답십리동)",서울특별시 동대문구 답십리동 487-20 ,2022-07-01,기타
일반음식점,춘리마라탕 외대점,"서울특별시 동대문구 휘경로 14, 2층 (이문동)",서울특별시 동대문구 이문동 305-61 ,2022-07-01,중국식
일반음식점,헤픈커피,"서울특별시 동대문구 휘경로 26-7, 1층 (이문동)",서울특별시 동대문구 이문동 306-11 ,2022-07-01,기타
일반음식점,짱닭치킨 용두점,"서울특별시 동대문구 왕산로22길 30, 1층 (용두동)",서울특별시 동대문구 용두동 105-27 ,2022-07-04,호프/통닭
일반음식점,언제나만족,"서울특별시 동대문구 회기로 40, 1층 (청량리동)",서울특별시 동대문구 청량리동 205-757 ,2022-07-04,한식
일반음식점,컴인와인,"서울특별시 동대문구 장안벚꽃로 107, 상가1동 1층 116호 (장안동, 장안현대홈타운)",서울특별시 동대문구 장안동 336 장안현대홈타운 ,2022-07-05,기타
일반음식점,주야식탁,"서울특별시 동대문구 망우로6길 8, 1층 (휘경동)",서울특별시 동대문구 휘경동 312-65 ,2022-07-06,한식
일반음식점,정담초밥,"서울특별시 동대문구 답십리로 68, 1층 (전농동)",서울특별시 동대문구 전농동 648-62 ,2022-07-06,일식
일반음식점,곱치남,"서울특별시 동대문구 회기로13길 14, 1층 (회기동)",서울특별시 동대문구 회기동 60-63 ,2022-07-06,한식
일반음식점,동해횟집,서울특별시 동대문구 홍릉로3길 12 (제기동),서울특별시 동대문구 제기동 478-10 ,2022-07-07,기타
일반음식점,일품대패,"서울특별시 동대문구 답십리로72길 22, 1층 (장안동)",서울특별시 동대문구 장안동 337-17 ,2022-07-11,한식
일반음식점,오팔식당,"서울특별시 동대문구 천호대로 8, 1층 (신설동)",서울특별시 동대문구 신설동 103-1 ,2022-07-12,한식
일반음식점,장안뷔페,"서울특별시 동대문구 사가정로 233, 2층 (장안동)",서울특별시 동대문구 장안동 285-4 ,2022-07-13,한식
일반음식점,장안집,"서울특별시 동대문구 장한로 105, 1층 103호 (장안동, 장안 NEW CITY)",서울특별시 동대문구 장안동 372-5 장안 NEW CITY ,2022-07-13,한식
일반음식점,우아한과일&카페 경희대점,"서울특별시 동대문구 회기로 106, 동일오피스텔 엠포 지층 B02호 (회기동)",서울특별시 동대문구 회기동 60-216 동일오피스텔 엠포 ,2022-07-13,기타
일반음식점,뚱띠떡볶이,"서울특별시 동대문구 장한로 99, 1층 101-1호 (장안동, 양우 내안애 애플)",서울특별시 동대문구 장안동 373-1 양우 내안애 애플 ,2022-07-13,한식
일반음식점,만감(ManGam),"서울특별시 동대문구 답십리로 239-17, 1층 (장안동)",서울특별시 동대문구 장안동 139-23 ,2022-07-13,일식
일반음식점,백소정 경희대점,"서울특별시 동대문구 경희대로 20, A동 2층 (회기동)",서울특별시 동대문구 회기동 33-1 ,2022-07-14,일식
일반음식점,주술육회연어,"서울특별시 동대문구 답십리로65길 109, 근생및주택 1층 (장안동)",서울특별시 동대문구 장안동 104-10 근생및주택 ,2022-07-15,한식
일반음식점,가비,"서울특별시 동대문구 사가정로23길 3, 1층 (장안동)",서울특별시 동대문구 장안동 105-4 ,2022-07-15,일식
일반음식점,카페홀릭,"서울특별시 동대문구 천호대로 241, 102동 2층 3호 (답십리동, 청계벽산메가트리움)",서울특별시 동대문구 답십리동 999 청계벽산메가트리움 ,2022-07-18,기타
일반음식점,하이헤이헬로우 카페,"서울특별시 동대문구 안암로22길 22, 1층 (제기동)",서울특별시 동대문구 제기동 136-189 ,2022-07-19,기타
일반음식점,진미가정식백반,"서울특별시 동대문구 이문로 131, 지1층 (이문동)",서울특별시 동대문구 이문동 291-32 ,2022-07-20,한식
