업종명,인허가일자,업소명,소재지(도로명),소재지(지번),건물내부면적,업태명
휴게음식점,2021-06-01,삼호이공 김밥,"서울특별시 중랑구 중랑역로21길 28, B동 1층 101호 (중화동, 유일빌리지)",서울특별시 중랑구 중화동 314-18 유일빌리지 ,23.79,기타 휴게음식점
휴게음식점,2021-06-03,달다곰이 상봉점,"서울특별시 중랑구 망우로 353, 2층 (상봉동, 상봉 프레미어스 엠코)",서울특별시 중랑구 상봉동 500 상봉 프레미어스 엠코 ,109,커피숍
휴게음식점,2021-06-09,제로미카페,"서울특별시 중랑구 중랑역로18길 20-4, 1층 (중화동)",서울특별시 중랑구 중화동 299-44 ,36.7,커피숍
휴게음식점,2021-06-29,파파도나스 중화역점,"서울특별시 중랑구 동일로 803, 삼원사약국 1층 (중화동)",서울특별시 중랑구 중화동 305-38 삼원사약국 ,36,커피숍
휴게음식점,2021-07-23,세븐일레븐 신내중앙점,"서울특별시 중랑구 용마산로125가길 47, 1층 104,105호 (신내동)",서울특별시 중랑구 신내동 473-3 ,6.61,편의점
휴게음식점,2021-07-28,박선생수제돈가스,"서울특별시 중랑구 면목로74길 34, 1층 (면목동)",서울특별시 중랑구 면목동 102-41 ,24,기타 휴게음식점
휴게음식점,2021-08-09,프렌치크로플 중랑점,"서울특별시 중랑구 동일로102길 2, 1층 (면목동)",서울특별시 중랑구 면목동 142-22 ,26,커피숍
휴게음식점,2021-08-19,다이렉트 커피,"서울특별시 중랑구 봉화산로56길 120, 1층 (신내동)",서울특별시 중랑구 신내동 478-22 ,21,커피숍
휴게음식점,2021-08-23,커밍위드커피(coming with coffee),"서울특별시 중랑구 공릉로2나길 32-45, 기쁜소식의교회 1층 2호 (묵동)",서울특별시 중랑구 묵동 121-45 기쁜소식의교회 ,27.59,커피숍
휴게음식점,2021-09-02,씨유 상봉스타점,"서울특별시 중랑구 봉우재로 111, 1층층 101,102호호 (상봉동, 역세권청년주택)",서울특별시 중랑구 상봉동 109-34 역세권청년주택 ,4.4,기타 휴게음식점
휴게음식점,2021-09-14,씨유(CU)상봉무지개점,"서울특별시 중랑구 상봉중앙로 62, 1층 (상봉동)",서울특별시 중랑구 상봉동 300-2 ,6.6,편의점
휴게음식점,2021-09-23,지에스(GS)25 신내스타점,"서울특별시 중랑구 용마산로136길 160, 1층 101,102호 (망우동, 신내역 금강펜테리움 센트럴파크)",서울특별시 중랑구 망우동 0 신내역 금강펜테리움 센트럴파크 ,3.3,편의점
휴게음식점,2021-10-01,까페 이영,"서울특별시 중랑구 망우로 247, 로얄스포츠센터 지하2층 (중화동)",서울특별시 중랑구 중화동 207 로얄스포츠센터 ,16.5,커피숍
휴게음식점,2021-11-01,지에스25 묵동하늘점,"서울특별시 중랑구 숙선옹주로5길 28, 1층 (묵동)",서울특별시 중랑구 묵동 60-4 ,3.3,편의점
휴게음식점,2022-01-10,붕어빵가족,"서울특별시 중랑구 용마산로117길 56, 1층 (신내동)",서울특별시 중랑구 신내동 494-22 ,20,기타 휴게음식점
휴게음식점,2022-01-17,프루데이,"서울특별시 중랑구 겸재로 73, 1층 101호 (면목동, 요리여행도서당)",서울특별시 중랑구 면목동 193-31 요리여행도서당 ,27.12,기타 휴게음식점
휴게음식점,2022-01-18,키엘 베이크 샵,"서울특별시 중랑구 동일로146길 17-52, 101호 (묵동)",서울특별시 중랑구 묵동 202-16 ,7,기타 휴게음식점
휴게음식점,2022-02-18,울랄라피씨,"서울특별시 중랑구 용마산로 408, gs25시 2층 (면목동)",서울특별시 중랑구 면목동 51-1 gs25시 ,7,기타 휴게음식점
휴게음식점,2022-03-03,해늘당,"서울특별시 중랑구 면목로27길 12, 대규빌딩 1층 (면목동)",서울특별시 중랑구 면목동 373-30 대규빌딩 ,51.9,커피숍
휴게음식점,2022-03-10,빽다방 용마산역점,"서울특별시 중랑구 면목로27길 4, 1층 (면목동)",서울특별시 중랑구 면목동 372-21 ,61.33,커피숍
휴게음식점,2022-04-04,앤티앤스 중화역점,"서울특별시 중랑구 봉화산로 39-1, 유정빌딩 1층 103호 (중화동)",서울특별시 중랑구 중화동 305-44 유정빌딩 ,35,기타 휴게음식점
휴게음식점,2022-04-07,낙이망우카페,"서울특별시 중랑구 망우로91길 2, 1층 (망우동)",서울특별시 중랑구 망우동 산 57-1 ,46,커피숍
휴게음식점,2022-04-07,메가엠지씨커피 먹골중앙점,"서울특별시 중랑구 동일로 887, 삼삼메디컬빌딩 1층 104호 (묵동)",서울특별시 중랑구 묵동 244-149 삼삼메디컬빌딩 ,58.98,커피숍
휴게음식점,2022-04-11,포트캔커피 망우점,"서울특별시 중랑구 망우로60길 37, 1층 107호 (망우동, 효성 써너스빌 에코)",서울특별시 중랑구 망우동 508-2 효성 써너스빌 에코 ,23.6,커피숍
휴게음식점,2022-04-18,GS25 면목역점,"서울특별시 중랑구 겸재로 169-1, 1층 (면목동)",서울특별시 중랑구 면목동 120-22 ,1,편의점
휴게음식점,2022-04-22,일층(1F),"서울특별시 중랑구 봉화산로59가길 5, 1층 (망우동)",서울특별시 중랑구 망우동 0 ,63.08,커피숍
휴게음식점,2022-04-28,이마트24 R중랑초등학교점,"서울특별시 중랑구 봉우재로 25, 1층 (면목동)",서울특별시 중랑구 면목동 182-104 ,66.3,편의점
휴게음식점,2022-05-06,과일에반하다 프루타 상봉점,"서울특별시 중랑구 봉우재로 95, 1층 좌측호 (상봉동)",서울특별시 중랑구 상봉동 125-2 ,26.4,기타 휴게음식점
휴게음식점,2022-05-18,씨유 망우무지개점,"서울특별시 중랑구 용마공원로2길 22, 대일할인마트 1층 (망우동)",서울특별시 중랑구 망우동 410-5 대일할인마트 ,3.3,편의점
휴게음식점,2022-05-30,아이캔커피 용마산역점,"서울특별시 중랑구 용마산로 198, 1층 103호 (면목동)",서울특별시 중랑구 면목동 1342-7 ,24,커피숍
휴게음식점,2022-05-30,메가엠지씨커피 양원지구점,"서울특별시 중랑구 봉화산로 301, 제511동 제지하1층108,109호 (망우동, 신내역 힐데스하임 참좋은아파트)",서울특별시 중랑구 망우동 0 신내역 힐데스하임 참좋은아파트 ,76.5,커피숍
휴게음식점,2022-06-02,데이블라 (day blar),"서울특별시 중랑구 면목로 284, 104호 (면목동, HY에코시티빌)",서울특별시 중랑구 면목동 627-3 HY에코시티빌 ,55.27,기타 휴게음식점
휴게음식점,2022-06-03,공차 먹골역점,"서울특별시 중랑구 동일로 932, 2단지 1층 2-125,127호 (묵동, 묵동자이아파트)",서울특별시 중랑구 묵동 170-1 묵동자이아파트 ,55.01,커피숍
휴게음식점,2022-06-08,과일조이,"서울특별시 중랑구 중랑역로 123-4, 1층 101호 (중화동)",서울특별시 중랑구 중화동 308-5 ,18.42,기타 휴게음식점
휴게음식점,2022-07-05,빙수의여신 중랑점,"서울특별시 중랑구 공릉로12가길 46-5, 천사피아노학원 1층 (묵동)",서울특별시 중랑구 묵동 153-34 천사피아노학원 ,25,기타 휴게음식점
휴게음식점,2022-07-06,인더센트(In The Scent),"서울특별시 중랑구 동일로160길 14, 1층 (묵동)",서울특별시 중랑구 묵동 180-22 ,20,커피숍
휴게음식점,2022-07-29,김종구부산어묵중랑역점,"서울특별시 중랑구 망우로 203, 제1층 제109호 (중화동, 중화동주상복합)",서울특별시 중랑구 중화동 208-33 중화동주상복합 ,54,기타 휴게음식점
휴게음식점,2022-08-11,씨에스유통(주) 봉화산역점,"서울특별시 중랑구 신내로 211, 금강리빙스텔 B1층 비01호 (신내동)",서울특별시 중랑구 신내동 646 금강리빙스텔 ,45,기타 휴게음식점
휴게음식점,2022-08-16,컴포즈커피 중랑동부시장점,"서울특별시 중랑구 망우로32길 8, 오른쪽  1층 (상봉동)",서울특별시 중랑구 상봉동 130-128 ,80,커피숍
휴게음식점,2022-08-17,타코in카페,"서울특별시 중랑구 중랑천로10길 86, 1층 (면목동)",서울특별시 중랑구 면목동 184-35 ,30,기타 휴게음식점
휴게음식점,2022-09-13,진심커피 신내 SKV1 센터점,"서울특별시 중랑구 신내역로 111, 신내 SK V1 center A동 B122호 (신내동)",서울특별시 중랑구 신내동 821-2 신내 SK V1 center ,49.14,커피숍
휴게음식점,2022-09-13,호두과자,"서울특별시 중랑구 중랑역로 211, 1층 (묵동)",서울특별시 중랑구 묵동 237-127 ,61.92,기타 휴게음식점
휴게음식점,2022-09-13,롤링핀 신내점,"서울특별시 중랑구 신내로 64, 1층 (신내동)",서울특별시 중랑구 신내동 571-1 ,89.52,기타 휴게음식점
휴게음식점,2022-09-15,세븐일레븐 중랑신내로점,"서울특별시 중랑구 신내로 7, 1층 (신내동)",서울특별시 중랑구 신내동 495-8 ,3.3,편의점
휴게음식점,2022-09-21,씨유 신내SKV1 B동점,"서울특별시 중랑구 신내역로 111, 신내 SK V1 center B동 1층 134,135호 (신내동)",서울특별시 중랑구 신내동 821-2 신내 SK V1 center ,8,편의점
휴게음식점,2022-09-22,커밍(COMING cafe)카페,"서울특별시 중랑구 상봉중앙로5나길 18, 1층 (상봉동)",서울특별시 중랑구 상봉동 214-5 ,65.71,기타 휴게음식점
휴게음식점,2022-09-30,해솔푸드,"서울특별시 중랑구 용마산로 250-12, 용마배수지, 용마산돌산공원 (면목동)","서울특별시 중랑구 면목동 산 1-4 용마배수지, 용마산돌산공원 ",6.6,푸드트럭
휴게음식점,2022-11-04,더벤티 서일대점,"서울특별시 중랑구 용마산로 424, 신성모약국 101호 (면목동)",서울특별시 중랑구 면목동 19-40 신성모약국 ,31.54,커피숍
휴게음식점,2022-11-11,사과나무 카페 베이커리(Cafe Bakery),"서울특별시 중랑구 용마산로94가길 19, 1층 101호 (면목동)",서울특별시 중랑구 면목동 14-37 ,25.95,커피숍
휴게음식점,2022-11-11,크레이지스위트 크로플 회기상봉점,"서울특별시 중랑구 중랑천로10길 55, 1층 가운데호 (상봉동)",서울특별시 중랑구 상봉동 130-23 ,11,기타 휴게음식점
휴게음식점,2022-11-11,크레이지스위트 후르츠톡 회기상봉점,"서울특별시 중랑구 중랑천로10길 55, 1층 가운데호 (상봉동)",서울특별시 중랑구 상봉동 130-23 ,11,기타 휴게음식점
휴게음식점,2022-11-29,세상의커피 3호점,"서울특별시 중랑구 사가정로72길 47, 중랑문화체육관 1층 (면목동)",서울특별시 중랑구 면목동 519 중랑문화체육관 ,10.98,커피숍
휴게음식점,2022-12-01,카페까미오(Cafe Kkami'O),"서울특별시 중랑구 상봉중앙로5가길 38, 1층 (중화동)",서울특별시 중랑구 중화동 131-1 ,36,커피숍
휴게음식점,2023-01-02,라잇썸,"서울특별시 중랑구 망우로58길 45, YMS CITY 1층 101호 (망우동)",서울특별시 중랑구 망우동 508-33 YMS CITY ,27,기타 휴게음식점
휴게음식점,2023-01-06,컴포즈커피 중랑망우점,"서울특별시 중랑구 망우로 353, 비거주동 1층 C-104호 (상봉동, 상봉 프레미어스 엠코)",서울특별시 중랑구 상봉동 500 상봉 프레미어스 엠코 ,32.65,커피숍
휴게음식점,2023-01-10,컴포즈커피 중랑면목시장점,"서울특별시 중랑구 면목로 293, A동 101호 (면목동, KG TOWER)",서울특별시 중랑구 면목동 633-12 KG TOWER ,34.8,커피숍
휴게음식점,2023-01-16,빽다방 서일대점,"서울특별시 중랑구 용마산로 388, 성호유치원 1층 5,6호 (면목동)",서울특별시 중랑구 면목동 56-11 성호유치원 ,57.26,커피숍
휴게음식점,2023-02-01,올데이 파스타,"서울특별시 중랑구 동일로96길 19, 1층 101호 (면목동, 한울퍼스트빌)",서울특별시 중랑구 면목동 152-59 한울퍼스트빌 ,25.5,기타 휴게음식점
제과점영업,2021-09-27,마마버드,"서울특별시 중랑구 답십리로77길 12, 1층 (면목동)",서울특별시 중랑구 면목동 399-80 ,24.29,제과점영업
제과점영업,2021-12-06,위드 더베이크,"서울특별시 중랑구 신내로 201, 홈플러스서울신내점 1층 (신내동)",서울특별시 중랑구 신내동 645 홈플러스서울신내점 ,82.6,제과점영업
제과점영업,2022-02-16,두빵(DU빵),"서울특별시 중랑구 용마산로51길 42, 상가동 1층 B01호 (면목동, 유진 뜨레지움)",서울특별시 중랑구 면목동 612-6 유진 뜨레지움 ,11.1,제과점영업
제과점영업,2022-10-11,핫브레드 사가정역점,"서울특별시 중랑구 사가정로 지하 393, 사가정역 지하3층 309,310호 (면목동)",서울특별시 중랑구 면목동 495 사가정역 ,47.58,제과점영업
제과점영업,2023-01-30,숙 꽈배기,"서울특별시 중랑구 면목로 365, 면목의원 1층 (면목동)",서울특별시 중랑구 면목동 502-7 면목의원 ,18,제과점영업
일반음식점,1984-09-20,유천냉면 먹골역점,서울특별시 중랑구 동일로163길 7 (묵동),서울특별시 중랑구 묵동 239-161 ,75.16,정종/대포집/소주방
일반음식점,1984-08-18,60계치킨 서울 망우점,"서울특별시 중랑구 용마산로 494, 상아빌딩 1층 109호 (망우동)",서울특별시 중랑구 망우동 410-1 상아빌딩 ,143,호프/통닭
일반음식점,1984-09-06,늘통큰감자탕,서울특별시 중랑구 겸재로 129 (면목동),서울특별시 중랑구 면목동 148-9 ,20.27,호프/통닭
일반음식점,1986-10-25,면목통닭 동원시장점,서울특별시 중랑구 상봉로11길 6 (면목동),서울특별시 중랑구 면목동 87-14 ,27.22,호프/통닭
일반음식점,1987-11-09,1번지통닭,서울특별시 중랑구 용마산로115길 92 (망우동),서울특별시 중랑구 망우동 490-13 ,27.2,호프/통닭
일반음식점,1988-08-04,또와 포차,서울특별시 중랑구 망우로66길 75 (망우동),서울특별시 중랑구 망우동 465-46 ,20.5,정종/대포집/소주방
일반음식점,1991-11-09,묵동왕순대,서울특별시 중랑구 공릉로 64 (묵동),서울특별시 중랑구 묵동 305-1 ,38,한식
일반음식점,1991-09-19,은술집,서울특별시 중랑구 면목로56길 10 (면목동),서울특별시 중랑구 면목동 428-22 ,32.73,호프/통닭
일반음식점,1991-09-14,바다마을회광장,"서울특별시 중랑구 망우로30길 21, 1층 (상봉동)",서울특별시 중랑구 상봉동 130-89 ,88.48,한식
일반음식점,1992-05-01,식껍중랑망우점,서울특별시 중랑구 용마산로115길 92 (망우동),서울특별시 중랑구 망우동 490-13 ,47.99,한식
일반음식점,1993-07-02,꿀삼겹 본점,서울특별시 중랑구 봉우재로 139 (상봉동),서울특별시 중랑구 상봉동 106-5 ,119.77,한식
일반음식점,1994-11-28,수동식당,서울특별시 중랑구 망우로 258 (상봉동),서울특별시 중랑구 상봉동 118-15 ,41.9,기타
일반음식점,1994-03-08,손칼국수,서울특별시 중랑구 용마산로115길 77 (망우동),서울특별시 중랑구 망우동 491-34 ,22.5,한식
일반음식점,1994-06-27,주랑포차,서울특별시 중랑구 겸재로40길 75 (면목동),서울특별시 중랑구 면목동 502-25 ,22.12,한식
일반음식점,1996-09-05,미크닉김밥,서울특별시 중랑구 동일로92길 11 (면목동),서울특별시 중랑구 면목동 161-27 ,23.3,한식
일반음식점,1997-04-08,대파집 중랑직영점,서울특별시 중랑구 망우로30길 20 (상봉동),서울특별시 중랑구 상봉동 136-83 ,62.37,정종/대포집/소주방
일반음식점,1998-09-04,역전할머니맥주 사가정점,서울특별시 중랑구 사가정로51길 39 (면목동),서울특별시 중랑구 면목동 595-51 ,70,호프/통닭
일반음식점,1998-06-23,꾸숑솥뚜껑생삼겹살,"서울특별시 중랑구 답십리로 367, 1층 (면목동)",서울특별시 중랑구 면목동 383-5 ,20.91,횟집
