업종명,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,업태명
휴게음식점,GS25 응암is점,"서울특별시 은평구 응암로34길 12, 1층 (응암동)",서울특별시 은평구 응암동 105-13,3.3,,편의점
휴게음식점,데이커피,"서울특별시 은평구 연서로17길 17, 103호 (갈현동)",서울특별시 은평구 갈현동 469-14,23,,커피숍
휴게음식점,메가브레인에듀,"서울특별시 은평구 진흥로 37-1, 201호 (역촌동, 하늘애아파트)",서울특별시 은평구 역촌동 42-7 하늘애아파트,36.6,,커피숍
휴게음식점,커피베이 북한산힐스테이트 7차점,"서울특별시 은평구 통일로 796, 상가동 지하2층 106, 107호 (불광동, 북한산 힐스테이트7차)","서울특별시 은평구 불광동 643 북한산 힐스테이트7차 지하2, 상가동 106, 107호",82,,커피숍
휴게음식점,GS25 불광역점,"서울특별시 은평구 통일로 750, 경일빌딩 1층 (불광동)",서울특별시 은평구 불광동 267-1 경일빌딩,3.3,,편의점
휴게음식점,GS25 S6연신내역점,"서울특별시 은평구 통일로 지하 849, 3,6호선 연신내역사무소 지하1층 1001호 (갈현동)","서울특별시 은평구 갈현동 397 3,6호선 연신내역사무소",3.3,,편의점
휴게음식점,에그드랍,"서울특별시 은평구 통일로 842, 범서빌딩 1층 (불광동)",서울특별시 은평구 불광동 308-1 범서빌딩,59.5,,일반조리판매
휴게음식점,씨유 구산본점,"서울특별시 은평구 연서로17길 8, 대지빌딩 1층 (갈현동)",서울특별시 은평구 갈현동 464-19 대지빌딩 1층동,3.3,,편의점
휴게음식점,파브스 커피,"서울특별시 은평구 증산로15가길 15, 1층 (신사동)",서울특별시 은평구 신사동 341-1,40,,커피숍
휴게음식점,셀럽쿠키,"서울특별시 은평구 은평로3가길 8, B02호 (신사동)",서울특별시 은평구 신사동 1-80,19,,커피숍
휴게음식점,아이센스리그PC 응암오거리점,"서울특별시 은평구 응암로13길 14, 지하1층 (응암동, 디우아르떼 아파트)",서울특별시 은평구 응암동 590-23 디우아르떼 아파트,37.7,,일반조리판매
휴게음식점,어 레이버 오브 러브,"서울특별시 은평구 통일로87길 17-9, 1층 (갈현동)",서울특별시 은평구 갈현동 410-19,40,,일반조리판매
휴게음식점,부산어묵,"서울특별시 은평구 연서로18길 5, 1층 (대조동)",서울특별시 은평구 대조동 212-36,12,,일반조리판매
휴게음식점,GS25 구파발클라스,"서울특별시 은평구 진관2로 15-46, 메트로프라자 103호 (진관동)",서울특별시 은평구 진관동 70 메트로프라자 103호,3.3,,편의점
휴게음식점,씨유 불광베스트점,"서울특별시 은평구 불광로 98, 1층 우측호 (불광동)",서울특별시 은평구 불광동 8-275,6.6,,편의점
휴게음식점,응암만두,"서울특별시 은평구 진흥로13길 6-1, 좌측 두번째호 (대조동)",서울특별시 은평구 대조동 29-16,18,,일반조리판매
휴게음식점,이삭토스트 구파발역점,"서울특별시 은평구 진관3로 21, 은평뉴타운 엘크루 101동 115호 (진관동)",서울특별시 은평구 진관동 65,30.16,,일반조리판매
휴게음식점,씨유 연신내현대점,"서울특별시 은평구 통일로72길 17, 1층 (불광동)",서울특별시 은평구 불광동 295-14,3.3,02  -384 -7714,편의점
휴게음식점,GS25 은평백련산점,"서울특별시 은평구 응암로30길 5-1, 1층 (응암동)",서울특별시 은평구 응암동 107-18,3.3,02  -352 -7314,편의점
휴게음식점,지에스25 은평산새마을,"서울특별시 은평구 가좌로11길 24-7, 제B동 제지1층 (신사동)",서울특별시 은평구 신사동 237-227,3.3,,편의점
휴게음식점,디저트 탑,"서울특별시 은평구 갈현로 144, 1층 우측호 (구산동)",서울특별시 은평구 구산동 11-27,18.2,,커피숍
휴게음식점,데스티니 PC방,"서울특별시 은평구 갈현로 14, 지하층 (신사동)",서울특별시 은평구 신사동 8-18 지하,10,,일반조리판매
휴게음식점,지에스25 구산예일,"서울특별시 은평구 서오릉로11길 14, 자에스25 구산예일 (구산동)",서울특별시 은평구 구산동 6-17 지에스25 구산예일,3.3,,편의점
휴게음식점,GS25 은평문화점,"서울특별시 은평구 은평로21길 63, 원기빌딩 1층 (녹번동)",서울특별시 은평구 녹번동 83-54 원기빌딩,3.3,,편의점
휴게음식점,황금찹쌀꽈배기,서울특별시 은평구 응암로22길 5 (응암동),서울특별시 은평구 응암동 427-106,8,,일반조리판매
휴게음식점,캔카페 연신내로데오점,"서울특별시 은평구 연서로 211, 하경빌딩 (갈현동)",서울특별시 은평구 갈현동 460-5 하경빌딩,19.8,,커피숍
휴게음식점,데일리 베이크 하우스,"서울특별시 은평구 은평로 220, B동 1층 106호 (응암동, 녹번역e편한세상캐슬아파트)",서울특별시 은평구 응암동 36 녹번역e편한세상캐슬아파트,52.9,,커피숍
휴게음식점,커피홀릭,"서울특별시 은평구 서오릉로 107, 1층 103호 (역촌동)",서울특별시 은평구 역촌동 2-38,28.14,,커피숍
휴게음식점,씨유 응암와산교점,"서울특별시 은평구 불광천길 326, 홍우빌딩 1층 (응암동)",서울특별시 은평구 응암동 592-66 홍우빌딩,6.6,,편의점
휴게음식점,씨유 은평수안점,"서울특별시 은평구 통일로 671, 103,104호 (녹번동)",서울특별시 은평구 녹번동 27-7,3.3,,편의점
휴게음식점,이디야(중앙점),"서울특별시 은평구 통일로 635, 제비층 304호 (녹번동, 녹번동메카오피스텔)",서울특별시 은평구 녹번동 35-21 녹번동메카오피스텔 제비 304호,73,,커피숍
휴게음식점,까페봄,"서울특별시 은평구 응암로 238, 1층 (응암동)",서울특별시 은평구 응암동 576-11,50,,커피숍
휴게음식점,더벤티 녹번역점,"서울특별시 은평구 은평로 220, 상가A동 104호 (응암동, 녹번역e편한세상캐슬아파트)",서울특별시 은평구 응암동 36 녹번역e편한세상캐슬아파트,32.8,,커피숍
휴게음식점,지에스25 대조엘,"서울특별시 은평구 통일로69길 37, 엘빌딩 1층 좌측호 (대조동)",서울특별시 은평구 대조동 31-11 엘빌딩,3.3,,편의점
휴게음식점,지에스25 은평백운점,"서울특별시 은평구 서오릉로4길 23-1, 1층 (녹번동)",서울특별시 은평구 녹번동 151-8 1층,6.6,,편의점
휴게음식점,역촌 타코야끼,"서울특별시 은평구 진흥로 105-7, 1층 좌측호 (역촌동)",서울특별시 은평구 역촌동 17-4,17,,기타 휴게음식점
휴게음식점,누가당,"서울특별시 은평구 진관3로 15-45, 1012동 101호 (진관동, 은평뉴타운 구파발)",서울특별시 은평구 진관동 27 은평뉴타운 구파발,30,,커피숍
휴게음식점,메가엠지씨커피 은평신사점,"서울특별시 은평구 갈현로 44, 1층 (신사동)",서울특별시 은평구 신사동 7-4 1층,68.02,,커피숍
휴게음식점,CU 녹번 이편한 세상캐슬,"서울특별시 은평구 은평로 220, B상가동 116호 (응암동, 녹번역e편한세상캐슬아파트)",서울특별시 은평구 응암동 36 녹번역e편한세상캐슬아파트 B상가동 116호,6.6,,편의점
휴게음식점,이응지읒이응지읒 커피,"서울특별시 은평구 갈현로 19-1, 1층 (신사동)",서울특별시 은평구 신사동 16-12,61.38,,커피숍
휴게음식점,우리지금여기(은평점),"서울특별시 은평구 역말로 37-6, 1층 (역촌동, 디케이아파트)",서울특별시 은평구 역촌동 45-30 디케이아파트,40.32,,커피숍
휴게음식점,달또롱,"서울특별시 은평구 통일로 631, 1층 (녹번동)",서울특별시 은평구 녹번동 35-101,13,,커피숍
휴게음식점,이마트24 R은평신사점,"서울특별시 은평구 갈현로1길 24-1, 1층 (신사동)",서울특별시 은평구 신사동 12-15,4,,편의점
휴게음식점,작미플라워,"서울특별시 은평구 진흥로1길 25, 1층 (역촌동)",서울특별시 은평구 역촌동 34-53,3.3,,일반조리판매
휴게음식점,이디야 연신내역점,"서울특별시 은평구 통일로 855-9, 1층 (갈현동)",서울특별시 은평구 갈현동 398-6,150,,커피숍
휴게음식점,마나나스,"서울특별시 은평구 수색로 300, B동 1층 401호 (수색동, DMC롯데캐슬더퍼스트)",서울특별시 은평구 수색동 417 DMC롯데캐슬더퍼스트 상가1층 B동 401호,23.5,,커피숍
휴게음식점,빈트리,"서울특별시 은평구 백련산로 83, 지하1층 (응암동)",서울특별시 은평구 응암동 241-69,45.29,,커피숍
휴게음식점,씨유 은평월드,"서울특별시 은평구 연서로20길 3-1, 1층 (대조동)",서울특별시 은평구 대조동 220-21 1층,3.3,,편의점
휴게음식점,아이센스리그pc방 역촌점,"서울특별시 은평구 갈현로 61, 정화빌딩 지하1층 (역촌동)",서울특별시 은평구 역촌동 70-34 정화빌딩,32.8,,기타 휴게음식점
휴게음식점,카페머그스,"서울특별시 은평구 가좌로 169, 1층 (응암동)",서울특별시 은평구 응암동 747-14,30,,커피숍
휴게음식점,와플대학 녹번역 캠퍼스,"서울특별시 은평구 은평로 231, 1층 (녹번동)",서울특별시 은평구 녹번동 254,35,,커피숍
휴게음식점,필구커피,"서울특별시 은평구 불광천길 442-29, 1층 (응암동)",서울특별시 은평구 응암동 582-18,50.7,,커피숍
휴게음식점,지에스(GS)25 대조행운점,"서울특별시 은평구 역말로9길 7, 1층 101호 (대조동, 리모더스위트홈)",서울특별시 은평구 대조동 171-1 리모더스위트홈,6.6,,편의점
휴게음식점,공차 녹번역점,"서울특별시 은평구 은평로 226, 1층 (응암동)",서울특별시 은평구 응암동 61-6,50,,커피숍
휴게음식점,미미샌드위치앤커피,"서울특별시 은평구 통일로73길 28-1, 1층 2호 (대조동)",서울특별시 은평구 대조동 205-14,26,,커피숍
휴게음식점,세븐일레븐 새절제일점,"서울특별시 은평구 증산로19길 8, 1층 (신사동)",서울특별시 은평구 신사동 34-9,3.3,02  -3284-8116,편의점
휴게음식점,GS25 역촌 행복점,"서울특별시 은평구 연서로2길 8, 1층 (역촌동)",서울특별시 은평구 역촌동 43-37 1층,3.3,02  -3533-927,편의점
휴게음식점,옥춘당,"서울특별시 은평구 응암로21가길 22, 1층 제101호 좌측호 (응암동, 자선메르시안아파트)",서울특별시 은평구 응암동 119-15 자선메르시안아파트,33.5,,커피숍
휴게음식점,미 김밥,"서울특별시 은평구 연서로34길 35, 1층 2호 (불광동)",서울특별시 은평구 불광동 146-2,25,,기타 휴게음식점
휴게음식점,GS25 응암신진,"서울특별시 은평구 은평로8길 39, 1층 103호 (응암동, 응암동하이포룸)",서울특별시 은평구 응암동 117-22 응암동하이포룸 1층 103호,3.3,,편의점
휴게음식점,오케이크(Oh! cake),"서울특별시 은평구 은평로8길 19, 1층 (응암동)",서울특별시 은평구 응암동 116-3,7.59,,일반조리판매
휴게음식점,더루앤,"서울특별시 은평구 갈현로 273, 1층 102호 (갈현동)",서울특별시 은평구 갈현동 434-8,33.14,,커피숍
휴게음식점,디저트(DESSERT)39 불광점,"서울특별시 은평구 불광로 37, 1층 (불광동)",서울특별시 은평구 불광동 274-10,33,,커피숍
휴게음식점,세븐일레븐 불광중앙점,"서울특별시 은평구 통일로78길 12-4, 1층 (불광동)",서울특별시 은평구 불광동 301-92,3.3,02  -3284-8116,편의점
휴게음식점,은평구립직업재활센터,"서울특별시 은평구 녹번로1길 13, 1층 일부호 (녹번동)",서울특별시 은평구 녹번동 173 1층 일부호,49.2,,커피숍
휴게음식점,DENIS(데니스),"서울특별시 은평구 갈현로 128, 101호 (구산동)",서울특별시 은평구 구산동 16-57 1층 101호,39.59,,커피숍
휴게음식점,제로백 PL 녹번점,"서울특별시 은평구 진흥로 148, 2층 (녹번동)",서울특별시 은평구 녹번동 141-1 2층,340.97,,일반조리판매
휴게음식점,로또,"서울특별시 은평구 응암로22길 7, 1층 (응암동)",서울특별시 은평구 응암동 427-105,20.23,,커피숍
휴게음식점,씨유 은평갈현로 2호점,"서울특별시 은평구 갈현로 327, 1층 (갈현동)",서울특별시 은평구 갈현동 26-3 1층,10,02  -3157-8809,편의점
휴게음식점,이마트24 은평한옥마을점,"서울특별시 은평구 연서로 528, 1층 (진관동)",서울특별시 은평구 진관동 219-3,9,,편의점
휴게음식점,발도스커피,"서울특별시 은평구 은평로 116, 제1층 제104호 (응암동)",서울특별시 은평구 응암동 110-1,39.36,,커피숍
휴게음식점,세븐일레븐 구산헤일리점,"서울특별시 은평구 연서로9길 14, 1층 (구산동)",서울특별시 은평구 구산동 23-9,3.3,,편의점
휴게음식점,모두의 카페,"서울특별시 은평구 통일로62길 7, 서울시50플러스 서부캠퍼스 1층 (녹번동)",서울특별시 은평구 녹번동 7-1 서울시50플러스 서부캠퍼스,18,,커피숍
휴게음식점,오뚜기분식,"서울특별시 은평구 증산로17길 45, 1층 우측호 (신사동)",서울특별시 은평구 신사동 171-58 1층 우측호,27.7,,일반조리판매
휴게음식점,서대문커피공장,"서울특별시 은평구 진관4로 87, 상가동 1층 115호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 5 은평뉴타운상림마을 상가동 115호,30.5,,다방
휴게음식점,요즘우유,"서울특별시 은평구 응암로4길 22, 대림시장 64,65호 (응암동)",서울특별시 은평구 응암동 754-1 대림시장,26.4,,커피숍
휴게음식점,세븐일레븐 불광연서로,"서울특별시 은평구 연서로37길 21, 1층 (불광동)",서울특별시 은평구 불광동 436-28 1층,3.3,,편의점
휴게음식점,베질루르,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 4층 (진관동)",서울특별시 은평구 진관동 63 롯데몰 은평점,151.73,,커피숍
